organic,organic_molarity,solvent,solvent_molarity,inorganic_molarity,acid_molarity,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature,crystal_score,objective,default_features,procedure
4-Trifluoromethyl-Benzylammonium iodide,0.3872421283658906,Gamma-Butyrolactone,11.563673039766844,0.141597190159434,1.0601781446882466,0.00015,0.00085,6.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3872421283658906, 11.563673039766844, 0.141597190159434, 1.0601781446882466, 0.00015, 0.00085, 21600.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.3872421283658906 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 11.563673039766844 M
    - Inorganic molarity: 0.141597190159434 M
    - Acid molarity: 1.0601781446882466 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.8256277366761366,Gamma-Butyrolactone,9.564299238295368,0.1323853745160271,3.3349974750126976,0.0001509999999999,0.00085,6.0,70.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8256277366761366, 9.564299238295368, 0.1323853745160271, 3.3349974750126976, 0.0001509999999999, 0.00085, 21600.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.8256277366761366 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.564299238295368 M
    - Inorganic molarity: 0.1323853745160271 M
    - Acid molarity: 3.3349974750126976 M
    - Volume in alpha vial: 0.0001509999999999 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,1.5107458884028295,Gamma-Butyrolactone,8.49521482417619,0.233218901439068,2.4737490042725763,0.00015,0.00085,6.0,70.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.5107458884028295, 8.49521482417619, 0.233218901439068, 2.4737490042725763, 0.00015, 0.00085, 21600.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 1.5107458884028295 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.49521482417619 M
    - Inorganic molarity: 0.233218901439068 M
    - Acid molarity: 2.4737490042725763 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.2747469711262201,Gamma-Butyrolactone,6.63413011912544,0.2347841289655047,11.38446329866574,0.000149,0.00085,6.0,70.0,fine_powder,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2747469711262201, 6.63413011912544, 0.2347841289655047, 11.38446329866574, 0.000149, 0.00085, 21600.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.2747469711262201 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 6.63413011912544 M
    - Inorganic molarity: 0.2347841289655047 M
    - Acid molarity: 11.38446329866574 M
    - Volume in alpha vial: 0.000149 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.445713297513363,Gamma-Butyrolactone,8.527017968653926,0.4444128155418483,6.403760605499476,0.000149,0.00085,6.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.445713297513363, 8.527017968653926, 0.4444128155418483, 6.403760605499476, 0.000149, 0.00085, 21600.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.445713297513363 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.527017968653926 M
    - Inorganic molarity: 0.4444128155418483 M
    - Acid molarity: 6.403760605499476 M
    - Volume in alpha vial: 0.000149 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,1.5981629729221924,Gamma-Butyrolactone,8.883961522142888,0.2748651338389013,1.236874502136288,0.00015,0.00085,6.0,70.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.5981629729221924, 8.883961522142888, 0.2748651338389013, 1.236874502136288, 0.00015, 0.00085, 21600.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 1.5981629729221924 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.883961522142888 M
    - Inorganic molarity: 0.2748651338389013 M
    - Acid molarity: 1.236874502136288 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.9674357022613648,Gamma-Butyrolactone,9.227360929434653,0.6163642395175367,2.4737490042725763,0.00015,0.00085,6.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9674357022613648, 9.227360929434653, 0.6163642395175367, 2.4737490042725763, 0.00015, 0.00085, 21600.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.9674357022613648 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 9.227360929434653 M
    - Inorganic molarity: 0.6163642395175367 M
    - Acid molarity: 2.4737490042725763 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,1.2499087480780222,Gamma-Butyrolactone,8.65702586165654,0.166584929599334,3.3572307915127824,0.00015,0.00085,6.0,70.0,large_crystallites,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.2499087480780222, 8.65702586165654, 0.166584929599334, 3.3572307915127824, 0.00015, 0.00085, 21600.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 1.2499087480780222 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 8.65702586165654 M
    - Inorganic molarity: 0.166584929599334 M
    - Acid molarity: 3.3572307915127824 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.4182028676449719,Gamma-Butyrolactone,7.744459212601833,0.258206640878968,8.481425157505976,0.00015,0.00085,6.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.4182028676449719, 7.744459212601833, 0.258206640878968, 8.481425157505976, 0.00015, 0.00085, 21600.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.4182028676449719 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 7.744459212601833 M
    - Inorganic molarity: 0.258206640878968 M
    - Acid molarity: 8.481425157505976 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.7548364233189534,Gamma-Butyrolactone,7.562063548674327,0.6330227324774701,6.714461583025565,0.00015,0.00085,6.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7548364233189534, 7.562063548674327, 0.6330227324774701, 6.714461583025565, 0.00015, 0.00085, 21600.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.7548364233189534 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 7.562063548674327 M
    - Inorganic molarity: 0.6330227324774701 M
    - Acid molarity: 6.714461583025565 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 70.0 °C
    "
4-Trifluoromethyl-Benzylammonium iodide,0.2575464988227952,Gamma-Butyrolactone,7.845008519181324,0.1928583916502355,9.07199419112426,0.000149,0.00085,6.0,70.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.2575464988227952, 7.845008519181324, 0.1928583916502355, 9.07199419112426, 0.000149, 0.00085, 21600.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 4-Trifluoromethyl-Benzylammonium iodide
    - Molarity of organic compound: 0.2575464988227952 M
    - Solvent type: Gamma-Butyrolactone
    - Solvent molarity: 7.845008519181324 M
    - Inorganic molarity: 0.1928583916502355 M
    - Acid molarity: 9.07199419112426 M
    - Volume in alpha vial: 0.000149 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 70.0 °C
    "
2-Pyrrolidin-1-ium-1-ylethylammonium iodide,0.8030410051924792,Dimethylformamide,7.066750768094107,0.0424180535820433,8.128032442609893,0.00015,0.00085,18.0,70.0,clear_solution,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.8030410051924792, 7.066750768094107, 0.0424180535820433, 8.128032442609893, 0.00015, 0.00085, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 2-Pyrrolidin-1-ium-1-ylethylammonium iodide
    - Molarity of organic compound: 0.8030410051924792 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 7.066750768094107 M
    - Inorganic molarity: 0.0424180535820433 M
    - Acid molarity: 8.128032442609893 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
2-Pyrrolidin-1-ium-1-ylethylammonium iodide,0.7900315572690391,Dimethylformamide,6.1128969138001885,0.2257144749571839,9.783523147290868,0.000149,0.00085,18.0,70.0,clear_solution,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.7900315572690391, 6.1128969138001885, 0.2257144749571839, 9.783523147290868, 0.000149, 0.00085, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 2-Pyrrolidin-1-ium-1-ylethylammonium iodide
    - Molarity of organic compound: 0.7900315572690391 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 6.1128969138001885 M
    - Inorganic molarity: 0.2257144749571839 M
    - Acid molarity: 9.783523147290868 M
    - Volume in alpha vial: 0.000149 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
2-Pyrrolidin-1-ium-1-ylethylammonium iodide,0.4528532639277353,Dimethylformamide,10.31563920546439,0.0969555510446713,3.0038380766167,0.00015,0.00085,18.0,70.0,clear_solution,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.4528532639277353, 10.31563920546439, 0.0969555510446713, 3.0038380766167, 0.00015, 0.00085, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 2-Pyrrolidin-1-ium-1-ylethylammonium iodide
    - Molarity of organic compound: 0.4528532639277353 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 10.31563920546439 M
    - Inorganic molarity: 0.0969555510446713 M
    - Acid molarity: 3.0038380766167 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
2-Pyrrolidin-1-ium-1-ylethylammonium iodide,0.3628790599637886,Dimethylformamide,8.894748974366085,0.067104303365649,6.403760605499477,0.000149,0.00085,18.0,70.0,clear_solution,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.3628790599637886, 8.894748974366085, 0.067104303365649, 6.403760605499477, 0.000149, 0.00085, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 2-Pyrrolidin-1-ium-1-ylethylammonium iodide
    - Molarity of organic compound: 0.3628790599637886 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 8.894748974366085 M
    - Inorganic molarity: 0.067104303365649 M
    - Acid molarity: 6.403760605499477 M
    - Volume in alpha vial: 0.000149 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
2-Pyrrolidin-1-ium-1-ylethylammonium iodide,1.0704911115550524,Dimethylformamide,7.32192131101175,0.2806179958927148,5.870113888374521,0.000149,0.00085,18.0,70.0,clear_solution,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0704911115550524, 7.32192131101175, 0.2806179958927148, 5.870113888374521, 0.000149, 0.00085, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 2-Pyrrolidin-1-ium-1-ylethylammonium iodide
    - Molarity of organic compound: 1.0704911115550524 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 7.32192131101175 M
    - Inorganic molarity: 0.2806179958927148 M
    - Acid molarity: 5.870113888374521 M
    - Volume in alpha vial: 0.000149 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
2-Pyrrolidin-1-ium-1-ylethylammonium iodide,0.4816658096931271,Dimethylformamide,5.849819724116051,0.2347640619252184,11.76025425399214,0.000151,0.00085,18.0,70.0,fine_powder,2,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.4816658096931271, 5.849819724116051, 0.2347640619252184, 11.76025425399214, 0.000151, 0.00085, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 2-Pyrrolidin-1-ium-1-ylethylammonium iodide
    - Molarity of organic compound: 0.4816658096931271 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 5.849819724116051 M
    - Inorganic molarity: 0.2347640619252184 M
    - Acid molarity: 11.76025425399214 M
    - Volume in alpha vial: 0.000151 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
2-Pyrrolidin-1-ium-1-ylethylammonium iodide,0.4112134273579447,Dimethylformamide,11.777111446602534,0.1090749949252553,0.1766963574480407,0.00015,0.00085,18.0,70.0,clear_solution,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.4112134273579447, 11.777111446602534, 0.1090749949252553, 0.1766963574480407, 0.00015, 0.00085, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 2-Pyrrolidin-1-ium-1-ylethylammonium iodide
    - Molarity of organic compound: 0.4112134273579447 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 11.777111446602534 M
    - Inorganic molarity: 0.1090749949252553 M
    - Acid molarity: 0.1766963574480407 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
2-Pyrrolidin-1-ium-1-ylethylammonium iodide,0.7563738908297732,Dimethylformamide,7.417198143266164,0.1220078243011805,7.471054039749389,0.000149,0.00085,18.0,70.0,clear_solution,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.7563738908297732, 7.417198143266164, 0.1220078243011805, 7.471054039749389, 0.000149, 0.00085, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 2-Pyrrolidin-1-ium-1-ylethylammonium iodide
    - Molarity of organic compound: 0.7563738908297732 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 7.417198143266164 M
    - Inorganic molarity: 0.1220078243011805 M
    - Acid molarity: 7.471054039749389 M
    - Volume in alpha vial: 0.000149 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
2-Pyrrolidin-1-ium-1-ylethylammonium iodide,0.9590281202242074,Dimethylformamide,8.213358226297194,0.2666277653728459,4.5941052936490685,0.00015,0.00085,18.0,70.0,clear_solution,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.9590281202242074, 8.213358226297194, 0.2666277653728459, 4.5941052936490685, 0.00015, 0.00085, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 2-Pyrrolidin-1-ium-1-ylethylammonium iodide
    - Molarity of organic compound: 0.9590281202242074 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 8.213358226297194 M
    - Inorganic molarity: 0.2666277653728459 M
    - Acid molarity: 4.5941052936490685 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
2-Pyrrolidin-1-ium-1-ylethylammonium iodide,0.8691538779116701,Dimethylformamide,8.397104169846868,0.5574944185068608,4.064016221304946,0.00015,0.00085,18.0,70.0,fine_powder,2,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.8691538779116701, 8.397104169846868, 0.5574944185068608, 4.064016221304946, 0.00015, 0.00085, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 2-Pyrrolidin-1-ium-1-ylethylammonium iodide
    - Molarity of organic compound: 0.8691538779116701 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 8.397104169846868 M
    - Inorganic molarity: 0.5574944185068608 M
    - Acid molarity: 4.064016221304946 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
2-Pyrrolidin-1-ium-1-ylethylammonium iodide,0.6880468918123397,Dimethylformamide,10.927260974604506,0.3294211256131872,0.1778822390416516,0.000149,0.00085,18.0,70.0,clear_solution,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.6880468918123397, 10.927260974604506, 0.3294211256131872, 0.1778822390416516, 0.000149, 0.00085, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 2-Pyrrolidin-1-ium-1-ylethylammonium iodide
    - Molarity of organic compound: 0.6880468918123397 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 10.927260974604506 M
    - Inorganic molarity: 0.3294211256131872 M
    - Acid molarity: 0.1778822390416516 M
    - Volume in alpha vial: 0.000149 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
2-Pyrrolidin-1-ium-1-ylethylammonium iodide,0.6411641364042907,Dimethylformamide,6.296210171526075,0.0666569413432113,10.425085089434427,0.00015,0.00085,18.0,70.0,clear_solution,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.6411641364042907, 6.296210171526075, 0.0666569413432113, 10.425085089434427, 0.00015, 0.00085, 64800.0, 70.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 2-Pyrrolidin-1-ium-1-ylethylammonium iodide
    - Molarity of organic compound: 0.6411641364042907 M
    - Solvent type: Dimethylformamide
    - Solvent molarity: 6.296210171526075 M
    - Inorganic molarity: 0.0666569413432113 M
    - Acid molarity: 10.425085089434427 M
    - Volume in alpha vial: 0.00015 ml
    - Volume in beta vial: 0.00085 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 70.0 °C
    "
