Reactant_1_Name,Reactant_2_Name,Ligand_Short_Hand,Reagent_1_Short_Hand,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV
6-triflatequinoline,Boronic Acid,P(tBu)3,NaHCO3,MeOH,40.7327328326207
6-triflatequinoline,Boronic Acid,P(Ph)3,NaHCO3,MeOH,88.5877021457918
6-triflatequinoline,Boronic Acid,AmPhos,NaHCO3,MeOH,58.4297079987316
6-triflatequinoline,Boronic Acid,P(Cy)3,NaHCO3,MeOH,89.1317517896594
6-triflatequinoline,Boronic Acid,P(o-Tol)3,NaHCO3,MeOH,55.7163145629262
6-triflatequinoline,Boronic Acid,CataCXium A,NaHCO3,MeOH,64.5182134995584
6-triflatequinoline,Boronic Acid,SPhos,NaHCO3,MeOH,81.7288209420188
6-triflatequinoline,Boronic Acid,dtbpf,NaHCO3,MeOH,40.0443007422297
6-triflatequinoline,Boronic Acid,XPhos,NaHCO3,MeOH,75.348387241279
6-triflatequinoline,Boronic Acid,dppf,NaHCO3,MeOH,64.4970307953099
6-triflatequinoline,Boronic Acid,Xantphos,NaHCO3,MeOH,22.6652814403909
6-triflatequinoline,Boronic Acid,None,NaHCO3,MeOH,56.2287508910648
6-triflatequinoline,Boronic Acid,P(tBu)3,CsF,MeOH,43.132174190208
6-triflatequinoline,Boronic Acid,P(Ph)3,CsF,MeOH,85.7260101933299
6-triflatequinoline,Boronic Acid,AmPhos,CsF,MeOH,77.7197626673195
6-triflatequinoline,Boronic Acid,P(Cy)3,CsF,MeOH,89.8101985060876
6-triflatequinoline,Boronic Acid,P(o-Tol)3,CsF,MeOH,48.9138381009802
6-triflatequinoline,Boronic Acid,CataCXium A,CsF,MeOH,86.5126793232394
6-triflatequinoline,Boronic Acid,SPhos,CsF,MeOH,71.8753492455074
6-triflatequinoline,Boronic Acid,dtbpf,CsF,MeOH,46.7022227025361
6-triflatequinoline,Boronic Acid,XPhos,CsF,MeOH,60.5121130014356
6-triflatequinoline,Boronic Acid,dppf,CsF,MeOH,37.6724129480636
6-triflatequinoline,Boronic Acid,Xantphos,CsF,MeOH,8.04031681925384
6-triflatequinoline,Boronic Acid,None,CsF,MeOH,47.2354483452669
6-triflatequinoline,Boronic Acid,P(tBu)3,K3PO4,MeOH,32.1468820196592
6-triflatequinoline,Boronic Acid,P(Ph)3,K3PO4,MeOH,94.1499649419957
6-triflatequinoline,Boronic Acid,AmPhos,K3PO4,MeOH,61.8438709765428
6-triflatequinoline,Boronic Acid,P(Cy)3,K3PO4,MeOH,83.8321660568754
6-triflatequinoline,Boronic Acid,P(o-Tol)3,K3PO4,MeOH,58.9444246196872
6-triflatequinoline,Boronic Acid,CataCXium A,K3PO4,MeOH,59.6691306469937
6-triflatequinoline,Boronic Acid,SPhos,K3PO4,MeOH,90.1013537444111
6-triflatequinoline,Boronic Acid,dtbpf,K3PO4,MeOH,69.1646106227169
6-triflatequinoline,Boronic Acid,XPhos,K3PO4,MeOH,83.350419880264
6-triflatequinoline,Boronic Acid,dppf,K3PO4,MeOH,94.6759971229246
6-triflatequinoline,Boronic Acid,Xantphos,K3PO4,MeOH,14.1987917137883
6-triflatequinoline,Boronic Acid,None,K3PO4,MeOH,74.9734076808384
6-triflatequinoline,Boronic Acid,P(tBu)3,KOH,MeOH,33.0192631689675
6-triflatequinoline,Boronic Acid,P(Ph)3,KOH,MeOH,93.9385774065647
6-triflatequinoline,Boronic Acid,AmPhos,KOH,MeOH,61.9580940195727
6-triflatequinoline,Boronic Acid,P(Cy)3,KOH,MeOH,82.1049549613392
6-triflatequinoline,Boronic Acid,P(o-Tol)3,KOH,MeOH,55.1292974217532
6-triflatequinoline,Boronic Acid,CataCXium A,KOH,MeOH,62.9561815228122
6-triflatequinoline,Boronic Acid,SPhos,KOH,MeOH,88.1348000097184
6-triflatequinoline,Boronic Acid,dtbpf,KOH,MeOH,67.6398571648146
6-triflatequinoline,Boronic Acid,XPhos,KOH,MeOH,82.3213880387697
6-triflatequinoline,Boronic Acid,dppf,KOH,MeOH,91.6452876915113
6-triflatequinoline,Boronic Acid,Xantphos,KOH,MeOH,26.4091474925865
6-triflatequinoline,Boronic Acid,None,KOH,MeOH,67.6446362480466
6-triflatequinoline,Boronic Acid,P(tBu)3,LiOtBu,MeOH,33.3655093584347
6-triflatequinoline,Boronic Acid,P(Ph)3,LiOtBu,MeOH,95.306313127429
6-triflatequinoline,Boronic Acid,AmPhos,LiOtBu,MeOH,58.4174409156164
6-triflatequinoline,Boronic Acid,P(Cy)3,LiOtBu,MeOH,80.675186890207
6-triflatequinoline,Boronic Acid,P(o-Tol)3,LiOtBu,MeOH,48.8215701263735
6-triflatequinoline,Boronic Acid,CataCXium A,LiOtBu,MeOH,57.0546652155454
6-triflatequinoline,Boronic Acid,SPhos,LiOtBu,MeOH,90.8987138731707
6-triflatequinoline,Boronic Acid,dtbpf,LiOtBu,MeOH,73.7243358898002
6-triflatequinoline,Boronic Acid,XPhos,LiOtBu,MeOH,82.8807292408567
6-triflatequinoline,Boronic Acid,dppf,LiOtBu,MeOH,93.8212282452386
6-triflatequinoline,Boronic Acid,Xantphos,LiOtBu,MeOH,35.8298601761844
6-triflatequinoline,Boronic Acid,None,LiOtBu,MeOH,64.0966274353448
6-triflatequinoline,Boronic Acid,P(tBu)3,Et3N,MeOH,40.2192449568601
6-triflatequinoline,Boronic Acid,P(Ph)3,Et3N,MeOH,88.7417591161115
6-triflatequinoline,Boronic Acid,AmPhos,Et3N,MeOH,72.9780451596398
6-triflatequinoline,Boronic Acid,P(Cy)3,Et3N,MeOH,88.0531087309711
6-triflatequinoline,Boronic Acid,P(o-Tol)3,Et3N,MeOH,56.978594771859
6-triflatequinoline,Boronic Acid,CataCXium A,Et3N,MeOH,80.8540665581116
6-triflatequinoline,Boronic Acid,SPhos,Et3N,MeOH,76.8882255240068
6-triflatequinoline,Boronic Acid,dtbpf,Et3N,MeOH,64.5578151590352
6-triflatequinoline,Boronic Acid,XPhos,Et3N,MeOH,68.570425753669
6-triflatequinoline,Boronic Acid,dppf,Et3N,MeOH,91.0623978489854
6-triflatequinoline,Boronic Acid,Xantphos,Et3N,MeOH,9.94431435509402
6-triflatequinoline,Boronic Acid,None,Et3N,MeOH,45.3749842677043
6-triflatequinoline,Boronic Acid,P(tBu)3,None,MeOH,30.3429889351404
6-triflatequinoline,Boronic Acid,P(Ph)3,None,MeOH,75.3648143731827
6-triflatequinoline,Boronic Acid,AmPhos,None,MeOH,53.3804357121031
6-triflatequinoline,Boronic Acid,P(Cy)3,None,MeOH,75.1348432487518
6-triflatequinoline,Boronic Acid,P(o-Tol)3,None,MeOH,37.0552971086306
6-triflatequinoline,Boronic Acid,CataCXium A,None,MeOH,58.7761205895082
6-triflatequinoline,Boronic Acid,SPhos,None,MeOH,40.2126731528118
6-triflatequinoline,Boronic Acid,dtbpf,None,MeOH,50.2903958080208
6-triflatequinoline,Boronic Acid,XPhos,None,MeOH,29.4236695683706
6-triflatequinoline,Boronic Acid,dppf,None,MeOH,22.9046049849926
6-triflatequinoline,Boronic Acid,Xantphos,None,MeOH,4.99588280540645
6-triflatequinoline,Boronic Acid,None,None,MeOH,26.8815426316681
6-Iodoquinoline,Boronic Acid,P(tBu)3,NaOH,MeCN,93.3082818823666
6-Iodoquinoline,Boronic Acid,P(Ph)3,NaOH,MeCN,93.6990334539363
6-Iodoquinoline,Boronic Acid,AmPhos,NaOH,MeCN,94.3269134940277
6-Iodoquinoline,Boronic Acid,P(Cy)3,NaOH,MeCN,87.351296880299
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,NaOH,MeCN,84.0866082377077
6-Iodoquinoline,Boronic Acid,CataCXium A,NaOH,MeCN,95.6509037806468
6-Iodoquinoline,Boronic Acid,SPhos,NaOH,MeCN,87.6038615592912
6-Iodoquinoline,Boronic Acid,dtbpf,NaOH,MeCN,89.7228353947852
6-Iodoquinoline,Boronic Acid,XPhos,NaOH,MeCN,86.6045434976675
6-Iodoquinoline,Boronic Acid,dppf,NaOH,MeCN,47.1364813572141
6-Iodoquinoline,Boronic Acid,Xantphos,NaOH,MeCN,34.8043384048705
6-Iodoquinoline,Boronic Acid,None,NaOH,MeCN,76.5155368256539
6-Iodoquinoline,Boronic Acid,P(tBu)3,NaHCO3,MeCN,91.4672174360979
6-Iodoquinoline,Boronic Acid,P(Ph)3,NaHCO3,MeCN,93.27071104035
6-Iodoquinoline,Boronic Acid,AmPhos,NaHCO3,MeCN,94.032958135965
6-Iodoquinoline,Boronic Acid,P(Cy)3,NaHCO3,MeCN,84.03586230822
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,NaHCO3,MeCN,86.9236749146928
6-Iodoquinoline,Boronic Acid,CataCXium A,NaHCO3,MeCN,92.0089236481985
6-Iodoquinoline,Boronic Acid,SPhos,NaHCO3,MeCN,87.4885851759647
6-Iodoquinoline,Boronic Acid,dtbpf,NaHCO3,MeCN,87.1835116108245
6-Iodoquinoline,Boronic Acid,XPhos,NaHCO3,MeCN,84.9418316480437
6-Iodoquinoline,Boronic Acid,dppf,NaHCO3,MeCN,96.1995249325649
6-Iodoquinoline,Boronic Acid,Xantphos,NaHCO3,MeCN,37.0279576495932
6-Iodoquinoline,Boronic Acid,None,NaHCO3,MeCN,76.2237990556464
6-Iodoquinoline,Boronic Acid,P(tBu)3,CsF,MeCN,87.6071010218673
6-Iodoquinoline,Boronic Acid,P(Ph)3,CsF,MeCN,95.8536427987951
6-Iodoquinoline,Boronic Acid,AmPhos,CsF,MeCN,90.3020191219918
6-Iodoquinoline,Boronic Acid,P(Cy)3,CsF,MeCN,88.9916881963926
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,CsF,MeCN,80.5498334225993
6-Iodoquinoline,Boronic Acid,CataCXium A,CsF,MeCN,91.074319336334
6-Iodoquinoline,Boronic Acid,SPhos,CsF,MeCN,83.9804750691562
6-Iodoquinoline,Boronic Acid,dtbpf,CsF,MeCN,82.9780870716018
6-Iodoquinoline,Boronic Acid,XPhos,CsF,MeCN,79.9341010821554
6-Iodoquinoline,Boronic Acid,dppf,CsF,MeCN,89.1916912410665
6-Iodoquinoline,Boronic Acid,Xantphos,CsF,MeCN,62.0338796876499
6-Iodoquinoline,Boronic Acid,None,CsF,MeCN,70.2910101398674
6-Iodoquinoline,Boronic Acid,P(tBu)3,K3PO4,MeCN,83.5448646021132
6-Iodoquinoline,Boronic Acid,P(Ph)3,K3PO4,MeCN,91.1760889441438
6-Iodoquinoline,Boronic Acid,AmPhos,K3PO4,MeCN,86.9220127369118
6-Iodoquinoline,Boronic Acid,P(Cy)3,K3PO4,MeCN,81.3061456981463
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,K3PO4,MeCN,73.718500511608
6-Iodoquinoline,Boronic Acid,CataCXium A,K3PO4,MeCN,85.7456037486109
6-Iodoquinoline,Boronic Acid,SPhos,K3PO4,MeCN,71.7751005605803
6-Iodoquinoline,Boronic Acid,dtbpf,K3PO4,MeCN,75.6856446559635
6-Iodoquinoline,Boronic Acid,XPhos,K3PO4,MeCN,65.6898753516825
6-Iodoquinoline,Boronic Acid,dppf,K3PO4,MeCN,79.4505063010448
6-Iodoquinoline,Boronic Acid,Xantphos,K3PO4,MeCN,43.211259683526
6-Iodoquinoline,Boronic Acid,None,K3PO4,MeCN,50.0622552282643
6-Iodoquinoline,Boronic Acid,P(tBu)3,KOH,MeCN,82.2894396767116
6-Iodoquinoline,Boronic Acid,P(Ph)3,KOH,MeCN,91.353764505891
6-Iodoquinoline,Boronic Acid,AmPhos,KOH,MeCN,89.7383680766021
6-Iodoquinoline,Boronic Acid,P(Cy)3,KOH,MeCN,83.9061270241134
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,KOH,MeCN,81.2492124439384
6-Iodoquinoline,Boronic Acid,CataCXium A,KOH,MeCN,93.119800141071
6-Iodoquinoline,Boronic Acid,SPhos,KOH,MeCN,86.6361652507039
6-Iodoquinoline,Boronic Acid,dtbpf,KOH,MeCN,89.2666484008556
6-Iodoquinoline,Boronic Acid,XPhos,KOH,MeCN,85.9545161109764
6-Iodoquinoline,Boronic Acid,dppf,KOH,MeCN,92.133944503925
6-Iodoquinoline,Boronic Acid,Xantphos,KOH,MeCN,69.0874901334299
6-Iodoquinoline,Boronic Acid,None,KOH,MeCN,81.2877921735839
6-Iodoquinoline,Boronic Acid,P(tBu)3,LiOtBu,MeCN,92.9176319064448
6-Iodoquinoline,Boronic Acid,P(Ph)3,LiOtBu,MeCN,98.2020524115041
6-Iodoquinoline,Boronic Acid,AmPhos,LiOtBu,MeCN,90.9575977334006
6-Iodoquinoline,Boronic Acid,P(Cy)3,LiOtBu,MeCN,91.734671431913
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,LiOtBu,MeCN,90.0348907764315
6-Iodoquinoline,Boronic Acid,CataCXium A,LiOtBu,MeCN,94.6437786467282
6-Iodoquinoline,Boronic Acid,SPhos,LiOtBu,MeCN,93.4276246279765
6-Iodoquinoline,Boronic Acid,dtbpf,LiOtBu,MeCN,90.2305576407354
6-Iodoquinoline,Boronic Acid,XPhos,LiOtBu,MeCN,88.3688647063783
6-Iodoquinoline,Boronic Acid,dppf,LiOtBu,MeCN,90.9175990829164
6-Iodoquinoline,Boronic Acid,Xantphos,LiOtBu,MeCN,56.2000486259436
6-Iodoquinoline,Boronic Acid,None,LiOtBu,MeCN,83.3744124170025
6-Iodoquinoline,Boronic Acid,P(tBu)3,Et3N,MeCN,91.8878208979331
6-Iodoquinoline,Boronic Acid,P(Ph)3,Et3N,MeCN,94.8182977053934
6-Iodoquinoline,Boronic Acid,AmPhos,Et3N,MeCN,91.2374224066853
6-Iodoquinoline,Boronic Acid,P(Cy)3,Et3N,MeCN,91.4014526903169
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,Et3N,MeCN,85.8548938473938
6-Iodoquinoline,Boronic Acid,CataCXium A,Et3N,MeCN,92.0271360881684
6-Iodoquinoline,Boronic Acid,SPhos,Et3N,MeCN,85.2084319106705
6-Iodoquinoline,Boronic Acid,dtbpf,Et3N,MeCN,85.3048659158004
6-Iodoquinoline,Boronic Acid,XPhos,Et3N,MeCN,79.0929497934725
6-Iodoquinoline,Boronic Acid,dppf,Et3N,MeCN,87.2958218345057
6-Iodoquinoline,Boronic Acid,Xantphos,Et3N,MeCN,56.5115822709545
6-Iodoquinoline,Boronic Acid,None,Et3N,MeCN,62.7984477470581
6-Iodoquinoline,Boronic Acid,P(tBu)3,None,MeCN,80.4276839750311
6-Iodoquinoline,Boronic Acid,P(Ph)3,None,MeCN,81.656795696583
6-Iodoquinoline,Boronic Acid,AmPhos,None,MeCN,80.7068900013572
6-Iodoquinoline,Boronic Acid,P(Cy)3,None,MeCN,71.3458042911439
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,None,MeCN,68.8389836041785
6-Iodoquinoline,Boronic Acid,CataCXium A,None,MeCN,80.7707819426298
6-Iodoquinoline,Boronic Acid,SPhos,None,MeCN,67.758260315363
6-Iodoquinoline,Boronic Acid,dtbpf,None,MeCN,70.969492066811
6-Iodoquinoline,Boronic Acid,XPhos,None,MeCN,63.553935331868
6-Iodoquinoline,Boronic Acid,dppf,None,MeCN,77.9308151541255
6-Iodoquinoline,Boronic Acid,Xantphos,None,MeCN,45.4087854913226
6-Iodoquinoline,Boronic Acid,None,None,MeCN,48.7367653790129
6-Iodoquinoline,Boronic Acid,P(tBu)3,NaOH,THF,88.5035713430579
6-Iodoquinoline,Boronic Acid,P(Ph)3,NaOH,THF,95.9532385279647
6-Iodoquinoline,Boronic Acid,AmPhos,NaOH,THF,94.0778315683606
6-Iodoquinoline,Boronic Acid,P(Cy)3,NaOH,THF,88.6029509376872
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,NaOH,THF,83.3032689410531
6-Iodoquinoline,Boronic Acid,CataCXium A,NaOH,THF,96.1446416304454
6-Iodoquinoline,Boronic Acid,SPhos,NaOH,THF,86.8849327266406
6-Iodoquinoline,Boronic Acid,dtbpf,NaOH,THF,76.2519576908742
6-Iodoquinoline,Boronic Acid,XPhos,NaOH,THF,83.9317779392095
6-Iodoquinoline,Boronic Acid,dppf,NaOH,THF,88.5732832728593
6-Iodoquinoline,Boronic Acid,Xantphos,NaOH,THF,61.5278331829394
6-Iodoquinoline,Boronic Acid,None,NaOH,THF,73.1023633956503
6-Iodoquinoline,Boronic Acid,P(tBu)3,NaHCO3,THF,83.8205425026489
6-Iodoquinoline,Boronic Acid,P(Ph)3,NaHCO3,THF,91.3384780171531
6-Iodoquinoline,Boronic Acid,AmPhos,NaHCO3,THF,83.053175545778
6-Iodoquinoline,Boronic Acid,P(Cy)3,NaHCO3,THF,81.7379913354966
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,NaHCO3,THF,64.9813671767804
6-Iodoquinoline,Boronic Acid,CataCXium A,NaHCO3,THF,74.4278185007137
6-Iodoquinoline,Boronic Acid,SPhos,NaHCO3,THF,60.4045841496635
6-Iodoquinoline,Boronic Acid,dtbpf,NaHCO3,THF,52.812543551642
6-Iodoquinoline,Boronic Acid,XPhos,NaHCO3,THF,55.4718656879997
6-Iodoquinoline,Boronic Acid,dppf,NaHCO3,THF,71.5092587828532
6-Iodoquinoline,Boronic Acid,Xantphos,NaHCO3,THF,37.372888875971
6-Iodoquinoline,Boronic Acid,None,NaHCO3,THF,45.2575829683132
6-Iodoquinoline,Boronic Acid,P(tBu)3,CsF,THF,55.6235373516957
6-Iodoquinoline,Boronic Acid,P(Ph)3,CsF,THF,70.4463021933756
6-Iodoquinoline,Boronic Acid,AmPhos,CsF,THF,63.7782452612753
6-Iodoquinoline,Boronic Acid,P(Cy)3,CsF,THF,62.8084348722476
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,CsF,THF,48.7748405059496
6-Iodoquinoline,Boronic Acid,CataCXium A,CsF,THF,62.8960409330221
6-Iodoquinoline,Boronic Acid,SPhos,CsF,THF,39.3966314573599
6-Iodoquinoline,Boronic Acid,dtbpf,CsF,THF,43.1326104554081
6-Iodoquinoline,Boronic Acid,XPhos,CsF,THF,40.1175834166275
6-Iodoquinoline,Boronic Acid,dppf,CsF,THF,54.1338617404061
6-Iodoquinoline,Boronic Acid,Xantphos,CsF,THF,24.5111243309589
6-Iodoquinoline,Boronic Acid,None,CsF,THF,29.2073966212255
6-Iodoquinoline,Boronic Acid,P(tBu)3,K3PO4,THF,47.6209950650479
6-Iodoquinoline,Boronic Acid,P(Ph)3,K3PO4,THF,61.5094020434735
6-Iodoquinoline,Boronic Acid,AmPhos,K3PO4,THF,59.1413496620728
6-Iodoquinoline,Boronic Acid,P(Cy)3,K3PO4,THF,52.7950947515621
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,K3PO4,THF,45.4934855804406
6-Iodoquinoline,Boronic Acid,CataCXium A,K3PO4,THF,63.2047946537133
6-Iodoquinoline,Boronic Acid,SPhos,K3PO4,THF,39.2139183151422
6-Iodoquinoline,Boronic Acid,dtbpf,K3PO4,THF,46.2488609059515
6-Iodoquinoline,Boronic Acid,XPhos,K3PO4,THF,38.1683660049286
6-Iodoquinoline,Boronic Acid,dppf,K3PO4,THF,56.9404141597475
6-Iodoquinoline,Boronic Acid,Xantphos,K3PO4,THF,27.8389593958388
6-Iodoquinoline,Boronic Acid,None,K3PO4,THF,29.9899616604056
6-Iodoquinoline,Boronic Acid,P(tBu)3,KOH,THF,52.9501439791337
6-Iodoquinoline,Boronic Acid,P(Ph)3,KOH,THF,65.4545043323783
6-Iodoquinoline,Boronic Acid,AmPhos,KOH,THF,68.9006768841882
6-Iodoquinoline,Boronic Acid,P(Cy)3,KOH,THF,65.7359936064121
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,KOH,THF,48.97946962291
6-Iodoquinoline,Boronic Acid,CataCXium A,KOH,THF,69.9341107699935
6-Iodoquinoline,Boronic Acid,SPhos,KOH,THF,59.5446242882578
6-Iodoquinoline,Boronic Acid,dtbpf,KOH,THF,64.696266967661
6-Iodoquinoline,Boronic Acid,XPhos,KOH,THF,60.6150494853475
6-Iodoquinoline,Boronic Acid,dppf,KOH,THF,71.7343918626155
6-Iodoquinoline,Boronic Acid,Xantphos,KOH,THF,48.6218702572822
6-Iodoquinoline,Boronic Acid,None,KOH,THF,55.94276745554
6-Iodoquinoline,Boronic Acid,P(tBu)3,LiOtBu,THF,73.1994081296784
6-Iodoquinoline,Boronic Acid,P(Ph)3,LiOtBu,THF,81.7686620469832
6-Iodoquinoline,Boronic Acid,AmPhos,LiOtBu,THF,77.1281633604583
6-Iodoquinoline,Boronic Acid,P(Cy)3,LiOtBu,THF,77.5655651145343
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,LiOtBu,THF,67.7502442601315
6-Iodoquinoline,Boronic Acid,CataCXium A,LiOtBu,THF,84.7166455727105
6-Iodoquinoline,Boronic Acid,SPhos,LiOtBu,THF,73.4982694142338
6-Iodoquinoline,Boronic Acid,dtbpf,LiOtBu,THF,66.0144884095047
6-Iodoquinoline,Boronic Acid,XPhos,LiOtBu,THF,73.9491449890844
6-Iodoquinoline,Boronic Acid,dppf,LiOtBu,THF,81.2795805713486
6-Iodoquinoline,Boronic Acid,Xantphos,LiOtBu,THF,55.2493495234842
6-Iodoquinoline,Boronic Acid,None,LiOtBu,THF,66.1650194789064
6-Iodoquinoline,Boronic Acid,P(tBu)3,Et3N,THF,81.906463117405
6-Iodoquinoline,Boronic Acid,P(Ph)3,Et3N,THF,87.6426565100184
6-Iodoquinoline,Boronic Acid,AmPhos,Et3N,THF,84.8998816422074
6-Iodoquinoline,Boronic Acid,P(Cy)3,Et3N,THF,80.1338109965821
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,Et3N,THF,70.1437777255678
6-Iodoquinoline,Boronic Acid,CataCXium A,Et3N,THF,87.8719622749359
6-Iodoquinoline,Boronic Acid,SPhos,Et3N,THF,74.2944336036606
6-Iodoquinoline,Boronic Acid,dtbpf,Et3N,THF,65.381847150158
6-Iodoquinoline,Boronic Acid,XPhos,Et3N,THF,67.9723756312897
6-Iodoquinoline,Boronic Acid,dppf,Et3N,THF,73.4164294906005
6-Iodoquinoline,Boronic Acid,Xantphos,Et3N,THF,52.6964411853623
6-Iodoquinoline,Boronic Acid,None,Et3N,THF,67.5724930571385
6-Iodoquinoline,Boronic Acid,P(tBu)3,None,THF,81.0783110720897
6-Iodoquinoline,Boronic Acid,P(Ph)3,None,THF,88.6709048868025
6-Iodoquinoline,Boronic Acid,AmPhos,None,THF,84.6701390055562
6-Iodoquinoline,Boronic Acid,P(Cy)3,None,THF,82.5848481138865
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,None,THF,69.3233923401167
6-Iodoquinoline,Boronic Acid,CataCXium A,None,THF,81.6046494819723
6-Iodoquinoline,Boronic Acid,SPhos,None,THF,70.566664550898
6-Iodoquinoline,Boronic Acid,dtbpf,None,THF,61.8424718029844
6-Iodoquinoline,Boronic Acid,XPhos,None,THF,62.6153389510912
6-Iodoquinoline,Boronic Acid,dppf,None,THF,75.4866871068105
6-Iodoquinoline,Boronic Acid,Xantphos,None,THF,44.8804094332413
6-Iodoquinoline,Boronic Acid,None,None,THF,52.8361854277602
6-Iodoquinoline,Boronic Acid,P(tBu)3,NaOH,DMF,64.9472636430934
6-Iodoquinoline,Boronic Acid,P(Ph)3,NaOH,DMF,93.3752893757165
6-Iodoquinoline,Boronic Acid,AmPhos,NaOH,DMF,89.5120857149761
6-Iodoquinoline,Boronic Acid,P(Cy)3,NaOH,DMF,91.2890335559942
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,NaOH,DMF,74.8669163156693
6-Iodoquinoline,Boronic Acid,CataCXium A,NaOH,DMF,91.7927499831188
6-Iodoquinoline,Boronic Acid,SPhos,NaOH,DMF,83.0248873940869
6-Iodoquinoline,Boronic Acid,dtbpf,NaOH,DMF,87.7232276167012
6-Iodoquinoline,Boronic Acid,XPhos,NaOH,DMF,75.6219070666031
6-Iodoquinoline,Boronic Acid,dppf,NaOH,DMF,80.6642909161992
6-Iodoquinoline,Boronic Acid,Xantphos,NaOH,DMF,63.8998051889429
6-Iodoquinoline,Boronic Acid,None,NaOH,DMF,55.6786598466945
6-Iodoquinoline,Boronic Acid,P(tBu)3,NaHCO3,DMF,9.6200400943588
6-Iodoquinoline,Boronic Acid,P(Ph)3,NaHCO3,DMF,89.4511954993892
6-Iodoquinoline,Boronic Acid,AmPhos,NaHCO3,DMF,81.2926448425775
6-Iodoquinoline,Boronic Acid,P(Cy)3,NaHCO3,DMF,84.9750732307847
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,NaHCO3,DMF,65.6893279851293
6-Iodoquinoline,Boronic Acid,CataCXium A,NaHCO3,DMF,73.0818561691866
6-Iodoquinoline,Boronic Acid,SPhos,NaHCO3,DMF,68.0702243069637
6-Iodoquinoline,Boronic Acid,dtbpf,NaHCO3,DMF,60.7066463197139
6-Iodoquinoline,Boronic Acid,XPhos,NaHCO3,DMF,72.4431404746132
6-Iodoquinoline,Boronic Acid,dppf,NaHCO3,DMF,80.6267957935389
6-Iodoquinoline,Boronic Acid,Xantphos,NaHCO3,DMF,23.3262169990586
6-Iodoquinoline,Boronic Acid,None,NaHCO3,DMF,61.2570924572004
6-Iodoquinoline,Boronic Acid,P(tBu)3,CsF,DMF,8.80382606203384
6-Iodoquinoline,Boronic Acid,P(Ph)3,CsF,DMF,90.6075320076731
6-Iodoquinoline,Boronic Acid,AmPhos,CsF,DMF,87.351974159486
6-Iodoquinoline,Boronic Acid,P(Cy)3,CsF,DMF,89.7799217035857
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,CsF,DMF,79.4698492803934
6-Iodoquinoline,Boronic Acid,CataCXium A,CsF,DMF,90.1839525147503
6-Iodoquinoline,Boronic Acid,SPhos,CsF,DMF,83.1047866530652
6-Iodoquinoline,Boronic Acid,dtbpf,CsF,DMF,76.607498040446
6-Iodoquinoline,Boronic Acid,XPhos,CsF,DMF,85.4792032061926
6-Iodoquinoline,Boronic Acid,dppf,CsF,DMF,91.3231611771534
6-Iodoquinoline,Boronic Acid,Xantphos,CsF,DMF,24.7472644417066
6-Iodoquinoline,Boronic Acid,None,CsF,DMF,79.8280779313199
6-Iodoquinoline,Boronic Acid,P(tBu)3,K3PO4,DMF,12.0720206549954
6-Iodoquinoline,Boronic Acid,P(Ph)3,K3PO4,DMF,88.26531310448
6-Iodoquinoline,Boronic Acid,AmPhos,K3PO4,DMF,82.9233530958889
6-Iodoquinoline,Boronic Acid,P(Cy)3,K3PO4,DMF,80.3543238981893
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,K3PO4,DMF,66.7182501897971
6-Iodoquinoline,Boronic Acid,CataCXium A,K3PO4,DMF,83.5604492058407
6-Iodoquinoline,Boronic Acid,SPhos,K3PO4,DMF,59.9095345029385
6-Iodoquinoline,Boronic Acid,dtbpf,K3PO4,DMF,56.6706834377251
6-Iodoquinoline,Boronic Acid,XPhos,K3PO4,DMF,57.9831979353366
6-Iodoquinoline,Boronic Acid,dppf,K3PO4,DMF,71.548144439022
6-Iodoquinoline,Boronic Acid,Xantphos,K3PO4,DMF,25.4594039714626
6-Iodoquinoline,Boronic Acid,None,K3PO4,DMF,38.0402524706954
6-Iodoquinoline,Boronic Acid,P(tBu)3,KOH,DMF,49.9940553586149
6-Iodoquinoline,Boronic Acid,P(Ph)3,KOH,DMF,92.7344040614844
6-Iodoquinoline,Boronic Acid,AmPhos,KOH,DMF,90.1442890183986
6-Iodoquinoline,Boronic Acid,P(Cy)3,KOH,DMF,90.7863605852858
6-Iodoquinoline,Boronic Acid,P(o-Tol)3,KOH,DMF,67.9192161486874
