,Name,M1,M2,M3,Support,M1_mol,M2_mol,M3_mol,Temp,Ar_flow,CH4_flow,O2_flow,CT,Performance
1650,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,775,7.0,2.4,0.6,0.75,49.4994402211472
1651,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,775,10.5,3.6,0.9,0.5,56.43022113022113
1652,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,775,14.0,4.8,1.2,0.38,51.66517571884984
1653,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,775,7.0,2.6,0.4,0.75,51.7921460176991
1654,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,775,10.5,3.9,0.6,0.5,55.33856175972927
1655,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,775,14.0,5.1,0.9,0.38,52.86236734693879
1656,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,1.5,5.7,2.8,0.75,15.0866556191624
1657,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,2.3,8.5,4.3,0.5,16.028943430110747
1658,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,3.0,11.3,5.7,0.38,16.159940316323482
1659,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,1.5,6.4,2.1,0.75,20.366841844323254
1660,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,2.3,9.6,3.2,0.5,20.71352623835213
1661,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,3.0,12.8,4.3,0.38,25.375680443548386
1662,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,1.5,6.8,1.7,0.75,25.156462821403753
1663,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,2.3,10.2,2.6,0.5,32.072132867132865
1664,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,3.0,13.6,3.4,0.38,38.789755043227665
1665,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,1.5,7.3,1.2,0.75,45.311819235225954
1666,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,2.3,10.9,1.8,0.5,49.20903614457831
1667,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,3.0,14.6,2.4,0.38,50.34670170827858
1668,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,4.0,4.0,2.0,0.75,17.090774250964106
1669,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,6.0,6.0,3.0,0.5,21.52382015691008
1670,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,8.0,8.0,4.0,0.38,22.2318676337262
1671,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,4.0,4.5,1.5,0.75,24.67375722543353
1672,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,6.0,6.8,2.3,0.5,29.98538852209243
1673,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,8.0,9.0,3.0,0.38,30.362965235173817
1674,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,4.0,4.8,1.2,0.75,23.838155080213905
1675,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,6.0,7.2,1.8,0.5,29.002634601579327
1676,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,8.0,9.6,2.4,0.38,32.23234693877551
1677,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,4.0,5.1,0.9,0.75,28.49941520467836
1678,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,6.0,7.7,1.3,0.5,36.98250945775536
1679,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,8.0,10.3,1.7,0.38,40.13819322459222
1680,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,7.0,2.0,1.0,0.75,15.289185840707965
1681,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,10.5,3.0,1.5,0.5,18.970108803165182
1682,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,14.0,4.0,2.0,0.38,18.428236397748595
1683,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,7.0,2.3,0.8,0.75,15.895348837209303
1684,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,10.5,3.4,1.1,0.5,21.159147286821703
1685,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,14.0,4.5,1.5,0.38,31.78224156692056
1686,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,7.0,2.4,0.6,0.75,39.384776556776565
1687,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,10.5,3.6,0.9,0.5,64.43496732026144
1688,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,14.0,4.8,1.2,0.38,69.41534693877551
1689,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,7.0,2.6,0.4,0.75,62.49870967741935
1690,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,10.5,3.9,0.6,0.5,39.299524517087676
1691,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,750,14.0,5.1,0.9,0.38,19.70150515463918
1692,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,1.5,5.7,2.8,0.75,16.813896713615026
1693,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,2.3,8.5,4.3,0.5,18.05885122410546
1694,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,3.0,11.3,5.7,0.38,17.065614938828077
1695,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,1.5,6.4,2.1,0.75,21.105619146722166
1696,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,2.3,9.6,3.2,0.5,15.130630407911003
1697,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,3.0,12.8,4.3,0.38,14.896538461538459
1698,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,1.5,6.8,1.7,0.75,18.79943661971831
1699,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,2.3,10.2,2.6,0.5,12.343990267639903
1700,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,3.0,13.6,3.4,0.38,8.765242566510171
1701,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,1.5,7.3,1.2,0.75,14.782847341337908
1702,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,2.3,10.9,1.8,0.5,9.734679334916866
1703,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,3.0,14.6,2.4,0.38,5.829761904761906
1704,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,4.0,4.0,2.0,0.75,18.556363636363635
1705,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,6.0,6.0,3.0,0.5,15.061973684210527
1706,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,8.0,8.0,4.0,0.38,14.063381887270424
1707,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,4.0,4.5,1.5,0.75,14.227615198059823
1708,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,6.0,6.8,2.3,0.5,8.671475409836066
1709,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,8.0,9.0,3.0,0.38,6.258990384615385
1710,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,4.0,4.8,1.2,0.75,10.189240506329114
1711,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,6.0,7.2,1.8,0.5,5.57245508982036
1712,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,8.0,9.6,2.4,0.38,5.84910569105691
1713,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,4.0,5.1,0.9,0.75,5.9840522875817
1714,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,6.0,7.7,1.3,0.5,5.825048231511255
1715,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,8.0,10.3,1.7,0.38,4.044908256880734
1716,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,7.0,2.0,1.0,0.75,6.014435840707964
1717,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,10.5,3.0,1.5,0.5,5.148856548856548
1718,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,14.0,4.0,2.0,0.38,2.7339890710382515
1719,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,7.0,2.3,0.8,0.75,3.8882086956521738
1720,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,10.5,3.4,1.1,0.5,2.833103448275862
1721,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,14.0,4.5,1.5,0.38,0.964344827586207
1722,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,7.0,2.4,0.6,0.75,3.872978723404255
1723,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,10.5,3.6,0.9,0.5,2.12986301369863
1724,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,14.0,4.8,1.2,0.38,1.991392405063291
1725,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,7.0,2.6,0.4,0.75,3.1054313099041533
1726,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,10.5,3.9,0.6,0.5,1.4515481171548117
1727,Mn-Na2WO4/ZSM-5,Mn,Na,W,ZSM-5,0.371,0.37,0.185,700,14.0,5.1,0.9,0.38,1.545699481865285
1728,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,1.5,5.7,2.8,0.75,6.736336963769727
1729,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,2.3,8.5,4.3,0.5,7.953385001139731
1730,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,3.0,11.3,5.7,0.38,9.302888061438214
1731,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,1.5,6.4,2.1,0.75,6.1019124797406805
1732,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,2.3,9.6,3.2,0.5,8.466361149110808
1733,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,3.0,12.8,4.3,0.38,9.92739568345324
1734,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,1.5,6.8,1.7,0.75,7.179430074528716
1735,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,2.3,10.2,2.6,0.5,8.492123893805312
1736,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,3.0,13.6,3.4,0.38,9.406701771182382
1737,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,1.5,7.3,1.2,0.75,6.950019595035925
1738,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,2.3,10.9,1.8,0.5,12.561633217993082
1739,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,3.0,14.6,2.4,0.38,8.6
1740,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,4.0,4.0,2.0,0.75,6.563416202314616
1741,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,6.0,6.0,3.0,0.5,8.207949732371423
1742,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,8.0,8.0,4.0,0.38,9.387665876777252
1743,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,4.0,4.5,1.5,0.75,7.350952536824878
1744,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,6.0,6.8,2.3,0.5,9.243864275668074
1745,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,8.0,9.0,3.0,0.38,10.873599414134016
1746,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,4.0,4.8,1.2,0.75,7.714796006944446
1747,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,6.0,7.2,1.8,0.5,9.139885659838018
1748,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,8.0,9.6,2.4,0.38,10.583783783783785
1749,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,4.0,5.1,0.9,0.75,6.371999999999999
1750,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,6.0,7.7,1.3,0.5,8.613628850488354
1751,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,8.0,10.3,1.7,0.38,12.393085714285712
1752,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,7.0,2.0,1.0,0.75,7.762843580470161
1753,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,10.5,3.0,1.5,0.5,10.165322815533981
1754,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,14.0,4.0,2.0,0.38,11.752194999999999
1755,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,7.0,2.3,0.8,0.75,9.062688031393069
1756,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,10.5,3.4,1.1,0.5,12.27346459674366
1757,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,14.0,4.5,1.5,0.38,14.336102459016393
1758,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,7.0,2.4,0.6,0.75,9.625483870967743
1759,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,10.5,3.6,0.9,0.5,12.939239482200648
1760,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,14.0,4.8,1.2,0.38,16.951661576053755
1761,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,7.0,2.6,0.4,0.75,11.154147982062781
1762,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,10.5,3.9,0.6,0.5,13.980251630941288
1763,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,900,14.0,5.1,0.9,0.38,26.29085820895523
1764,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,1.5,5.7,2.8,0.75,10.02181265822785
1765,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,2.3,8.5,4.3,0.5,11.03690007475704
1766,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,3.0,11.3,5.7,0.38,13.058350676378774
1767,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,1.5,6.4,2.1,0.75,11.158069831306396
1768,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,2.3,9.6,3.2,0.5,12.848066693132196
1769,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,3.0,12.8,4.3,0.38,14.980118193330519
1770,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,1.5,6.8,1.7,0.75,11.829973190348525
1771,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,2.3,10.2,2.6,0.5,14.401358447488585
1772,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,3.0,13.6,3.4,0.38,16.770257668711658
1773,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,1.5,7.3,1.2,0.75,12.276743393009376
1774,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,2.3,10.9,1.8,0.5,18.708245787908822
1775,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,3.0,14.6,2.4,0.38,23.968866886688666
1776,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,4.0,4.0,2.0,0.75,10.526557701832592
1777,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,6.0,6.0,3.0,0.5,12.486434872859368
1778,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,8.0,8.0,4.0,0.38,14.141291372761799
1779,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,4.0,4.5,1.5,0.75,12.4394069128044
1780,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,6.0,6.8,2.3,0.5,15.562555555555555
1781,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,8.0,9.0,3.0,0.38,17.72572155411656
1782,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,4.0,4.8,1.2,0.75,13.591676846196556
1783,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,6.0,7.2,1.8,0.5,16.76799599198397
1784,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,8.0,9.6,2.4,0.38,22.52769230769231
1785,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,4.0,5.1,0.9,0.75,16.056119402985075
1786,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,6.0,7.7,1.3,0.5,25.73580952380952
1787,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,8.0,10.3,1.7,0.38,35.86229043683589
1788,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,7.0,2.0,1.0,0.75,14.335744140073425
1789,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,10.5,3.0,1.5,0.5,21.948979591836736
1790,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,14.0,4.0,2.0,0.38,29.548864333947208
1791,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,7.0,2.3,0.8,0.75,22.455119549929677
1792,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,10.5,3.4,1.1,0.5,38.66083170254403
1793,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,14.0,4.5,1.5,0.38,46.22237956204379
1794,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,7.0,2.4,0.6,0.75,28.378311772315648
1795,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,10.5,3.6,0.9,0.5,46.9907623007623
1796,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,14.0,4.8,1.2,0.38,52.7664509394572
1797,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,7.0,2.6,0.4,0.75,32.50857272727273
1798,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,10.5,3.9,0.6,0.5,46.54256526674233
1799,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,850,14.0,5.1,0.9,0.38,51.0566628959276
1800,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,1.5,5.7,2.8,0.75,14.065845255474452
1801,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,2.3,8.5,4.3,0.5,15.884501758499411
1802,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,3.0,11.3,5.7,0.38,18.11603290676417
1803,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,1.5,6.4,2.1,0.75,18.75854373522459
1804,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,2.3,9.6,3.2,0.5,23.200048614487116
1805,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,3.0,12.8,4.3,0.38,29.894771947032858
1806,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,1.5,6.8,1.7,0.75,22.657912687585267
1807,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,2.3,10.2,2.6,0.5,31.071688311688305
1808,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,3.0,13.6,3.4,0.38,42.53227804542326
1809,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,1.5,7.3,1.2,0.75,33.48188235294118
1810,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,2.3,10.9,1.8,0.5,46.44978401727862
1811,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,3.0,14.6,2.4,0.38,42.90567307692307
1812,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,4.0,4.0,2.0,0.75,15.757280139778679
1813,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,6.0,6.0,3.0,0.5,22.328938763376932
1814,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,8.0,8.0,4.0,0.38,29.03263001485883
1815,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,4.0,4.5,1.5,0.75,23.09408256880734
1816,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,6.0,6.8,2.3,0.5,37.97936333173767
1817,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,8.0,9.0,3.0,0.38,40.73424742268042
1818,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,4.0,4.8,1.2,0.75,33.494418604651166
1819,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,6.0,7.2,1.8,0.5,42.534928716904275
1820,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,8.0,9.6,2.4,0.38,44.82372226787181
1821,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,4.0,5.1,0.9,0.75,38.92848484848485
1822,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,6.0,7.7,1.3,0.5,43.30680272108843
1823,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,8.0,10.3,1.7,0.38,42.21306818181818
1824,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,7.0,2.0,1.0,0.75,36.61562276519666
1825,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,10.5,3.0,1.5,0.5,35.153495630461926
1826,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,14.0,4.0,2.0,0.38,28.885499999999997
1827,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,7.0,2.3,0.8,0.75,37.16350515463917
1828,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,10.5,3.4,1.1,0.5,34.498421996413626
1829,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,14.0,4.5,1.5,0.38,27.839484702093397
1830,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,7.0,2.4,0.6,0.75,40.141343669250645
1831,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,10.5,3.6,0.9,0.5,34.69590909090909
1832,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,14.0,4.8,1.2,0.38,30.084974093264243
1833,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,7.0,2.6,0.4,0.75,38.32766336633663
1834,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,10.5,3.9,0.6,0.5,29.746448736998513
1835,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,800,14.0,5.1,0.9,0.38,26.234725050916495
1836,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,775,1.5,5.7,2.8,0.75,16.94687886279357
1837,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,775,2.3,8.5,4.3,0.5,21.219826325411336
1838,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,775,3.0,11.3,5.7,0.38,27.208465736810183
1839,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,775,1.5,6.4,2.1,0.75,26.565137614678896
1840,Mn-Na2WO4/TiO2,Mn,Na,W,TiO2,0.371,0.37,0.185,775,2.3,9.6,3.2,0.5,34.769621749408984
