custom_id,winner_idx,loser_idx,llm_choice,true_winner,llm_correct
q_003360,1409,12510,A,A,True
q_003361,2252,9463,A,A,True
q_003362,589,2667,A,B,False
q_003363,1892,10425,A,A,True
q_003364,1654,2049,A,A,True
q_003365,354,9522,A,A,True
q_003366,7890,4425,A,A,True
q_003367,3657,9177,A,B,False
q_003368,1995,5383,A,A,True
q_003369,1497,4135,B,A,False
q_003370,12539,12367,B,B,True
q_003371,2141,3028,B,B,True
q_003372,12545,3922,B,A,False
q_003373,6390,6509,A,A,True
q_003375,4109,6420,A,B,False
q_003376,4124,6418,B,A,False
q_003377,4994,7404,A,A,True
q_003378,1626,10898,B,B,True
q_003379,5020,4009,A,A,True
q_003380,11363,10573,B,B,True
q_003381,50,9998,B,B,True
q_003382,12211,7269,A,A,True
q_003383,11602,8746,A,A,True
q_003384,1796,10142,B,B,True
q_003385,1407,3135,B,A,False
q_003386,7020,9838,B,B,True
q_003387,2784,9359,A,A,True
q_003388,3678,12428,A,B,False
q_003389,2418,8615,B,B,True
q_003390,1664,3214,A,A,True
q_003391,6646,4210,A,B,False
q_003392,4217,10124,B,B,True
q_003393,2035,2395,A,A,True
q_003394,8450,4281,A,B,False
q_003395,4408,10104,B,B,True
q_003396,5766,6697,B,B,True
q_003397,3091,12206,B,B,True
q_003398,101,1226,A,B,False
q_003399,778,9172,B,B,True
q_003400,671,10345,B,B,True
q_003401,11662,11061,A,B,False
q_003402,1992,3360,B,B,True
q_003403,3882,12506,A,B,False
q_003404,7361,4985,A,A,True
q_003405,1211,4473,A,A,True
q_003406,4517,7633,B,A,False
q_003407,8110,6626,A,A,True
q_003408,8378,10056,A,A,True
q_003409,1566,6022,A,A,True
q_003410,217,903,A,B,False
q_003411,12537,9823,B,A,False
q_003412,2822,4702,A,A,True
q_003413,1192,783,B,A,False
q_003414,7591,7069,B,A,False
q_003415,5240,5904,B,A,False
q_003416,7822,12084,A,A,True
q_003417,11124,11993,A,A,True
q_003418,1237,6848,B,A,False
q_003419,2020,3609,A,A,True
q_003420,6564,9503,B,B,True
q_003421,2558,10010,B,B,True
q_003422,7632,10647,B,B,True
q_003423,4864,7630,A,B,False
q_003424,7752,4503,A,A,True
q_003425,12452,12451,A,A,True
q_003426,6535,6100,A,B,False
q_003427,4903,11226,B,B,True
q_003428,2401,9910,A,B,False
q_003429,8242,3828,A,B,False
q_003430,3170,3429,B,B,True
q_003431,1935,9786,A,B,False
q_003432,2636,1504,A,A,True
q_003433,8150,4280,A,A,True
q_003434,2991,11703,A,A,True
q_003435,3210,7705,A,B,False
q_003436,2761,3737,B,B,True
q_003437,7793,8367,A,B,False
q_003438,1816,11878,B,B,True
q_003439,1127,10541,B,B,True
q_003440,8101,12045,A,A,True
q_003441,310,6670,B,B,True
q_003442,363,5787,A,B,False
q_003443,2797,3016,A,A,True
q_003444,2521,11662,A,A,True
q_003445,8662,9046,A,B,False
q_003446,8459,4068,B,B,True
q_003447,7160,9500,B,B,True
q_003448,7693,1262,A,A,True
q_003449,6297,10776,A,A,True
q_003450,2659,6027,A,A,True
q_003451,702,12610,A,B,False
q_003452,5749,11078,A,A,True
q_003453,4425,5837,B,B,True
q_003454,9982,10397,A,B,False
q_003455,8521,10992,B,B,True
q_003456,9535,9830,A,B,False
q_003457,392,234,A,A,True
q_003458,1066,10689,A,A,True
q_003459,11500,5037,A,B,False
q_003460,5291,9929,A,A,True
q_003461,7824,12010,A,A,True
q_003462,3968,11020,A,A,True
q_003463,647,5354,B,A,False
q_003464,4994,4572,A,A,True
q_003465,5519,9526,B,B,True
q_003466,7984,6846,A,B,False
q_003467,3273,9631,A,B,False
q_003468,6668,4875,A,B,False
q_003469,11011,10590,B,A,False
q_003470,1150,2837,A,A,True
q_003471,10265,9480,B,B,True
q_003472,8596,9336,B,B,True
q_003473,6487,11254,A,B,False
q_003474,3785,4766,A,A,True
q_003475,2743,4716,A,A,True
q_003476,6958,4580,B,B,True
q_003477,6751,12015,A,A,True
q_003478,340,5204,A,A,True
q_003479,8059,9902,B,B,True
q_003480,12567,10153,A,A,True
q_003481,3122,6908,A,A,True
q_003482,8122,10108,B,B,True
q_003483,7603,2932,B,A,False
q_003484,6427,5180,A,A,True
q_003485,345,8004,A,A,True
q_003486,4325,11480,A,B,False
q_003487,12180,9061,A,B,False
q_003488,5623,10794,B,B,True
q_003489,7029,9022,B,B,True
q_003490,1371,9826,A,A,True
q_003491,8076,11122,B,A,False
q_003492,2693,4722,B,B,True
q_003493,10923,9453,B,B,True
q_003494,11791,8725,A,A,True
q_003495,6755,5620,B,B,True
q_003496,1307,9837,B,A,False
q_003497,2141,6050,B,A,False
q_003499,5712,7328,A,A,True
q_003500,777,11284,A,A,True
q_003501,7888,8138,A,B,False
q_003502,6680,3944,A,A,True
q_003503,2561,6650,B,B,True
q_003504,219,7050,A,B,False
q_003505,11284,11316,A,B,False
q_003506,10637,9976,A,A,True
q_003507,1182,10314,A,A,True
q_003508,739,6765,B,B,True
q_003509,3652,4441,A,B,False
q_003510,2090,12343,B,B,True
q_003511,7353,11001,B,B,True
q_003512,1633,10894,B,B,True
q_003513,1792,11936,A,A,True
q_003514,3343,5005,B,A,False
q_003515,5412,12355,B,B,True
q_003516,2155,9886,B,A,False
q_003517,2448,11472,B,B,True
q_003519,11713,5341,A,A,True
q_003520,7996,10495,B,B,True
q_003521,4220,5796,A,B,False
q_003522,2684,10519,A,A,True
q_003523,6602,2149,A,A,True
q_003524,3697,11978,B,B,True
q_003525,2691,3486,B,B,True
q_003526,1692,5083,A,B,False
q_003527,1144,3972,A,A,True
q_003528,2381,3730,B,B,True
q_003529,1526,8330,A,B,False
q_003530,4834,4761,A,A,True
q_003531,7901,906,A,A,True
q_003532,779,250,A,A,True
q_003533,12577,8413,A,A,True
q_003534,1341,1114,A,B,False
q_003535,941,4794,A,A,True
q_003536,382,11087,B,B,True
q_003537,1684,4275,B,B,True
q_003539,4466,10511,B,B,True
q_003540,11465,9338,A,A,True
q_003541,7373,12086,B,B,True
q_003542,1081,11550,B,A,False
q_003543,5022,9840,B,A,False
q_003544,473,4034,A,B,False
q_003545,7702,8017,B,B,True
q_003546,5201,10377,A,A,True
q_003547,6643,11209,A,B,False
q_003548,3907,9378,A,A,True
q_003549,8113,11133,B,B,True
q_003550,5591,9555,B,A,False
q_003551,6634,4690,B,B,True
q_003552,3174,11928,A,A,True
q_003553,5516,9057,A,A,True
q_003554,5268,7308,B,A,False
q_003555,5685,10709,A,B,False
q_003556,3819,8953,A,A,True
q_003557,2045,4397,A,B,False
q_003558,2133,4009,A,A,True
q_003559,7552,5942,A,B,False
q_003560,867,2949,B,A,False
q_003561,2156,5082,A,B,False
q_003562,3261,5346,A,A,True
q_003564,6512,9929,A,A,True
q_003565,3312,9166,B,B,True
q_003566,6611,5361,A,A,True
q_003567,134,1951,A,A,True
q_003568,3353,9596,B,A,False
q_003569,3130,10666,B,B,True
q_003570,6496,10159,A,B,False
q_003571,8935,10699,A,A,True
q_003572,8756,9678,A,A,True
q_003573,4195,7127,B,B,True
q_003574,12108,7338,B,B,True
q_003575,3000,8717,A,A,True
q_003576,3167,8207,A,A,True
q_003577,1897,10881,B,B,True
q_003578,3781,11200,B,A,False
q_003579,988,7985,A,A,True
q_003580,11796,11201,A,B,False
q_003581,5590,9721,B,A,False
q_003582,2624,7650,A,B,False
q_003583,3909,10948,A,B,False
q_003584,8607,9564,B,A,False
q_003585,2752,3333,B,B,True
q_003586,3572,5749,B,A,False
q_003587,8101,8754,A,A,True
q_003588,8266,3657,B,B,True
q_003589,3162,11560,B,B,True
q_003590,1417,7522,A,B,False
q_003591,8086,3748,A,A,True
q_003592,3218,12514,A,A,True
q_003593,615,7227,B,A,False
q_003594,3160,9760,A,A,True
q_003595,3682,4977,B,B,True
q_003596,4310,8044,A,B,False
q_003597,2194,7043,A,B,False
q_003598,3615,3994,A,B,False
q_003599,7700,7902,A,B,False
q_003600,1577,5658,B,B,True
q_003601,7756,4024,B,A,False
q_003602,1971,9135,B,B,True
q_003603,7923,9803,B,B,True
q_003604,11749,4484,B,A,False
q_003605,1456,1716,B,B,True
q_003606,330,4160,B,B,True
q_003607,7067,8813,B,A,False
q_003608,7845,8813,B,B,True
q_003609,7544,8574,B,A,False
q_003610,7110,5149,B,A,False
q_003611,280,8673,A,A,True
q_003612,7744,2874,B,B,True
q_003613,457,941,A,B,False
q_003614,5873,9546,B,A,False
q_003615,5678,3916,A,A,True
q_003616,902,654,A,A,True
q_003617,5197,7740,A,B,False
q_003618,5530,4706,B,B,True
q_003619,1102,12232,B,B,True
q_003620,12657,5304,B,B,True
q_003621,1154,2825,B,B,True
q_003622,4201,8959,B,B,True
q_003623,5603,8935,A,B,False
q_003624,11807,10578,B,B,True
q_003625,9440,8802,B,B,True
q_003626,4597,9796,B,A,False
q_003627,8507,3012,B,B,True
q_003628,10742,10141,B,B,True
q_003629,6558,10543,B,A,False
q_003630,5894,10097,B,B,True
q_003631,12285,6935,A,B,False
q_003632,471,9590,A,B,False
q_003633,6376,9662,B,B,True
q_003634,12210,6263,A,A,True
q_003635,6004,10651,A,A,True
q_003636,6867,11091,B,B,True
q_003637,3335,6343,A,B,False
q_003638,124,1050,A,B,False
q_003639,7875,10245,A,A,True
q_003640,2999,9167,B,A,False
q_003641,11791,12663,A,A,True
q_003642,459,11814,A,B,False
q_003643,11563,6249,B,B,True
q_003644,12185,8617,B,B,True
q_003645,6717,3863,A,B,False
q_003646,441,8158,B,A,False
q_003647,7650,10751,B,B,True
q_003648,1517,12691,A,A,True
q_003649,1211,9371,B,B,True
q_003650,1525,10038,B,B,True
q_003651,913,8611,B,B,True
q_003652,1619,5208,B,B,True
q_003653,6552,4347,A,B,False
q_003654,8469,8496,A,B,False
q_003655,6119,8370,A,B,False
q_003656,6539,4603,B,B,True
q_003657,11711,5238,B,B,True
q_003658,1012,4254,B,B,True
q_003659,114,6271,A,A,True
q_003660,12294,7082,B,A,False
q_003661,2938,5951,A,B,False
q_003662,12302,11780,A,B,False
q_003663,539,12226,B,B,True
q_003664,12577,6520,A,A,True
q_003665,5429,5725,B,B,True
q_003666,7484,10243,B,B,True
q_003667,2298,10674,B,B,True
q_003668,4471,5413,A,A,True
q_003669,2756,9377,B,B,True
q_003670,1830,4245,A,A,True
q_003671,1210,10024,A,A,True
q_003672,7460,12186,B,B,True
q_003673,7,10256,A,A,True
q_003674,8211,9249,B,B,True
q_003675,5489,4726,A,A,True
q_003676,1381,4657,A,A,True
q_003677,6430,9774,A,A,True
q_003678,1648,6845,A,A,True
q_003679,6460,9320,B,A,False
q_003680,9015,11043,A,B,False
q_003681,1439,408,A,A,True
q_003682,2738,11448,A,A,True
q_003683,7601,7242,A,A,True
q_003684,597,12396,A,A,True
q_003685,1960,9151,A,B,False
q_003686,1341,0,A,B,False
q_003687,7764,11958,B,B,True
q_003688,12285,6448,B,A,False
q_003689,2127,9479,B,B,True
q_003690,5104,4781,A,A,True
q_003691,1511,7963,A,B,False
q_003692,2480,4919,B,B,True
q_003693,4145,9675,A,B,False
q_003694,12118,5023,B,A,False
q_003695,2645,8152,A,B,False
q_003696,3914,4464,B,A,False
q_003697,5238,11141,B,A,False
q_003698,3679,3977,A,B,False
q_003699,3112,9652,A,A,True
q_003700,1945,10565,A,A,True
q_003701,2931,6251,A,A,True
q_003702,3176,7412,A,B,False
q_003703,6191,11509,A,B,False
q_003704,7660,12001,A,A,True
q_003705,3416,6356,A,B,False
q_003706,1987,9300,B,B,True
q_003707,4596,9607,B,A,False
q_003708,6653,6253,B,B,True
q_003709,2358,10797,B,B,True
q_003710,143,4575,A,A,True
q_003711,12693,7243,A,B,False
q_003712,1763,10254,B,B,True
q_003713,11601,2845,B,B,True
q_003714,12189,9219,A,A,True
q_003715,3645,4022,A,B,False
q_003716,4444,3669,A,A,True
q_003717,3182,6455,B,B,True
q_003718,2593,8669,A,A,True
q_003719,3340,10951,B,A,False
q_003720,8117,1296,A,A,True
q_003721,7401,5750,A,B,False
q_003722,2401,9540,A,B,False
q_003723,12624,10562,A,A,True
q_003724,1833,112,A,A,True
q_003725,12583,5672,B,B,True
q_003726,1390,10591,A,A,True
q_003727,5594,6693,A,A,True
q_003728,2345,4331,A,A,True
q_003729,8120,1998,A,A,True
q_003730,7686,9171,A,A,True
q_003731,1588,10927,B,B,True
q_003732,4514,5108,B,A,False
q_003733,7770,11854,B,B,True
q_003734,4096,4822,A,B,False
q_003735,2590,10512,B,A,False
q_003736,4818,8740,B,A,False
q_003737,1721,6716,B,A,False
q_003738,8490,10382,A,A,True
q_003739,11563,10582,B,B,True
q_003740,2570,2857,B,B,True
q_003741,4559,3852,A,B,False
q_003742,5022,11927,A,A,True
q_003743,5588,5404,A,B,False
q_003744,3069,5893,B,B,True
q_003745,12524,11365,A,B,False
q_003746,8276,5705,A,A,True
q_003747,12517,11388,B,A,False
q_003748,4453,11681,B,B,True
q_003749,11513,6669,B,B,True
q_003750,7394,1352,A,A,True
q_003751,3516,10145,A,A,True
q_003752,7421,12205,B,A,False
q_003753,2185,3419,A,A,True
q_003754,479,12203,A,A,True
q_003755,4076,3450,B,B,True
q_003757,6954,9919,B,B,True
q_003758,1024,1144,A,A,True
q_003759,4124,7125,B,B,True
q_003760,2216,2525,B,A,False
q_003761,6423,8826,B,B,True
q_003762,7316,10713,B,A,False
q_003764,5242,5286,A,B,False
q_003765,5188,6080,A,B,False
q_003766,8622,8780,A,B,False
q_003767,4473,9519,B,B,True
q_003768,6645,10263,B,B,True
q_003769,4238,6399,B,B,True
q_003770,144,5389,B,B,True
q_003771,4201,7242,B,B,True
q_003772,6703,7215,B,A,False
q_003773,1617,12591,A,A,True
q_003774,5465,6480,B,B,True
q_003775,2398,11434,A,A,True
q_003776,4435,6765,A,A,True
q_003777,10807,8842,A,A,True
q_003778,11457,12521,B,B,True
q_003779,1954,5671,A,A,True
q_003780,716,7205,B,B,True
q_003781,2895,11677,A,A,True
q_003782,1332,7064,A,B,False
q_003783,11341,9648,A,B,False
q_003784,5335,12512,B,B,True
q_003785,7039,11266,B,B,True
q_003786,2247,7991,B,B,True
q_003787,268,6086,A,B,False
q_003788,2731,12403,B,B,True
q_003789,2169,4019,B,A,False
q_003790,1423,3669,B,B,True
q_003791,2249,9586,B,B,True
q_003792,3243,5947,A,B,False
q_003793,4937,8334,A,B,False
q_003794,5931,11331,B,B,True
q_003795,3494,4378,A,B,False
q_003796,10256,8733,B,B,True
q_003797,826,4966,A,A,True
q_003798,128,5999,B,A,False
q_003799,698,7103,A,A,True
q_003800,8213,11729,B,A,False
q_003801,7392,4237,A,B,False
q_003802,931,10231,B,B,True
q_003803,275,8767,A,B,False
q_003804,282,7115,A,A,True
q_003805,8231,10785,A,A,True
q_003806,1304,6907,B,B,True
q_003807,1975,6466,A,A,True
q_003808,6594,12054,A,A,True
q_003809,686,7708,A,B,False
q_003810,1173,2908,A,B,False
q_003811,5650,11899,B,A,False
q_003812,8575,11268,A,A,True
q_003813,5627,5231,A,A,True
q_003814,6869,4862,A,B,False
q_003815,913,5711,B,A,False
q_003816,5742,12670,A,A,True
q_003817,5794,10200,A,A,True
q_003818,7964,9655,A,B,False
q_003819,4638,11347,A,B,False
q_003820,1603,4845,A,A,True
q_003821,139,8572,B,A,False
q_003822,5071,6965,A,A,True
q_003823,176,2269,A,B,False
q_003824,2198,7548,A,A,True
q_003825,11485,11099,A,A,True
q_003826,4283,4662,B,B,True
q_003827,1302,6982,B,A,False
q_003828,8662,11933,A,B,False
q_003829,1906,12704,A,A,True
q_003830,6349,11402,A,A,True
q_003831,2577,7981,B,B,True
q_003832,10270,9592,A,B,False
q_003833,842,8386,A,B,False
q_003834,3769,1791,A,B,False
q_003835,9210,7146,B,B,True
q_003836,2496,6985,A,B,False
q_003837,7617,4209,B,A,False
q_003838,20,12194,B,A,False
q_003839,12110,12111,B,B,True
q_003840,7808,11070,A,A,True
q_003841,6278,9599,A,B,False
q_003842,5557,7109,A,A,True
q_003843,3815,6442,A,B,False
q_003844,5648,11701,A,B,False
q_003845,5461,6064,A,A,True
q_003846,8522,9804,A,A,True
q_003847,12654,4570,B,B,True
q_003848,9877,9408,B,B,True
q_003849,8480,2851,B,B,True
q_003850,153,9324,A,B,False
q_003851,584,6530,B,B,True
q_003852,1332,12144,A,B,False
q_003853,5057,4475,A,A,True
q_003854,6125,6981,A,A,True
q_003855,4124,9040,B,A,False
q_003856,2429,4563,A,A,True
q_003857,234,8963,A,B,False
q_003858,3983,4134,A,A,True
q_003859,7470,5580,A,A,True
q_003860,6908,7542,B,A,False
q_003861,8183,10777,A,B,False
q_003862,3147,11919,A,A,True
q_003863,7033,7756,A,A,True
q_003864,640,8026,B,A,False
q_003865,7400,9868,A,B,False
q_003866,6633,11240,B,B,True
q_003867,6065,10299,A,A,True
q_003868,2816,7175,A,A,True
q_003869,9043,9690,A,A,True
q_003870,583,5578,A,A,True
q_003871,1306,5273,B,A,False
q_003872,6126,10987,B,B,True
q_003873,6036,10825,B,B,True
q_003874,7889,6201,A,A,True
q_003875,7668,4155,A,A,True
q_003876,7583,8829,B,B,True
q_003877,3120,8801,A,A,True
q_003878,11597,2265,B,B,True
q_003879,541,11346,A,A,True
q_003880,9952,10988,B,B,True
q_003881,2841,9772,B,A,False
q_003882,5709,7308,A,A,True
q_003883,5780,4353,B,B,True
q_003884,2063,7151,A,A,True
q_003885,5260,8975,A,A,True
q_003886,1057,6588,A,A,True
q_003887,2245,2630,B,B,True
q_003888,1775,187,A,A,True
q_003889,739,10475,B,B,True
q_003890,5416,7209,B,B,True
q_003891,11761,10055,A,A,True
q_003892,5540,10037,A,A,True
q_003893,2558,10267,A,A,True
q_003894,7733,9010,B,B,True
q_003895,291,11811,B,B,True
q_003896,6767,11224,A,A,True
q_003897,226,12043,A,A,True
q_003898,3857,10797,A,A,True
q_003899,5666,11752,A,B,False
q_003900,2728,6586,A,B,False
q_003901,11502,12096,A,A,True
q_003902,2353,6471,A,A,True
q_003903,153,10015,A,A,True
q_003904,12268,11093,B,A,False
q_003905,9695,11444,B,B,True
q_003906,6621,9088,B,B,True
q_003907,12328,10589,B,A,False
q_003908,2493,10557,A,A,True
q_003909,11510,12376,A,A,True
q_003910,2956,4579,A,A,True
q_003911,7994,12334,A,A,True
q_003912,2432,10383,B,B,True
q_003913,6992,2887,A,A,True
q_003914,2866,10030,B,B,True
q_003915,993,4950,A,A,True
q_003916,848,4575,B,A,False
q_003918,768,11891,A,A,True
q_003919,1994,7800,A,A,True
q_003920,4131,11921,A,B,False
q_003921,7812,11814,B,B,True
q_003922,7557,6112,B,A,False
q_003923,2608,5302,A,A,True
q_003924,7670,8109,A,B,False
q_003925,7266,11130,B,A,False
q_003926,6375,4750,A,A,True
q_003927,1951,6146,A,A,True
q_003928,8420,7797,B,A,False
q_003929,9400,10681,A,B,False
q_003931,953,12177,B,B,True
q_003932,9593,8931,B,B,True
q_003933,5364,9273,B,B,True
q_003934,2330,6194,B,B,True
q_003935,10787,8851,A,A,True
q_003936,898,6656,A,A,True
q_003937,2880,6003,A,B,False
q_003938,3027,9183,A,B,False
q_003939,6478,10175,B,A,False
q_003940,6921,10451,A,A,True
q_003941,3967,10418,A,A,True
q_003942,1339,11789,B,A,False
q_003943,3751,12319,B,B,True
q_003944,1657,3965,A,A,True
q_003945,306,9315,A,A,True
q_003946,296,3275,A,A,True
q_003947,5479,4689,B,B,True
q_003948,12325,11254,B,A,False
q_003949,2221,2160,B,B,True
q_003950,4791,10931,B,B,True
q_003951,2790,10401,B,B,True
q_003952,2011,9253,A,B,False
q_003953,3317,5895,B,B,True
q_003954,7537,5823,A,A,True
q_003955,11977,11991,A,B,False
q_003956,6620,9974,A,A,True
q_003957,12348,9328,B,A,False
q_003958,1244,3971,B,B,True
q_003959,11547,2735,A,A,True
q_003960,12149,12031,B,B,True
q_003961,7619,10922,A,A,True
q_003962,1958,8344,A,B,False
q_003963,3398,4806,B,A,False
q_003964,2539,1635,B,B,True
q_003965,10822,10257,B,B,True
q_003966,3977,9978,A,A,True
q_003967,3071,8915,B,B,True
q_003968,7495,3395,A,A,True
q_003969,7861,12416,A,A,True
q_003970,6067,9830,A,B,False
q_003971,11774,4794,A,A,True
q_003972,1577,6057,A,A,True
q_003973,747,3277,B,B,True
q_003974,1208,1738,A,A,True
q_003975,12687,8805,B,B,True
q_003976,8183,10367,B,B,True
q_003977,12545,10651,B,A,False
q_003978,8177,6891,B,B,True
q_003979,1914,2814,B,A,False
q_003980,1338,5729,B,A,False
q_003981,1123,9220,A,B,False
q_003982,4215,8525,A,B,False
q_003983,8,8567,A,B,False
q_003984,286,10897,B,B,True
q_003985,4316,7087,B,A,False
q_003986,3940,10675,B,A,False
q_003987,906,4611,A,A,True
q_003988,5275,12705,A,A,True
q_003989,4846,6039,B,B,True
q_003990,9587,9318,A,A,True
q_003991,3107,9578,B,B,True
q_003992,1782,7717,B,A,False
q_003993,3622,3492,B,A,False
q_003994,6499,9888,B,A,False
q_003995,4257,5777,A,B,False
q_003996,532,324,B,B,True
q_003997,3153,10745,B,B,True
q_003998,4475,9292,B,B,True
q_003999,6608,5927,B,A,False
q_004000,3434,4034,B,A,False
q_004001,7337,10708,A,B,False
q_004002,448,12244,A,B,False
q_004003,5672,9036,A,B,False
q_004004,3955,10177,A,A,True
q_004005,12109,8604,B,A,False
q_004006,3194,12284,A,A,True
q_004007,3074,8270,A,B,False
q_004008,2410,2952,B,A,False
q_004009,497,1473,A,B,False
q_004010,4485,10702,B,B,True
q_004011,11246,10580,A,A,True
q_004012,5257,8761,B,A,False
q_004013,6217,11083,A,B,False
q_004014,8279,3593,A,A,True
q_004015,1800,12438,A,A,True
q_004016,3440,11723,A,B,False
q_004017,1940,12195,B,A,False
q_004018,4987,2377,A,A,True
q_004019,8054,8736,A,A,True
q_004020,2125,1686,B,A,False
q_004021,602,11362,A,A,True
q_004022,4040,6891,B,B,True
q_004023,5693,3641,A,A,True
q_004024,7552,5778,A,B,False
q_004025,1776,10004,A,A,True
q_004026,2668,9298,B,B,True
q_004027,12139,5605,A,A,True
q_004028,8768,9060,A,B,False
q_004029,5265,10118,A,A,True
q_004030,6883,7273,B,A,False
q_004031,6631,5283,A,A,True
q_004032,3416,11605,B,A,False
q_004033,3553,4800,A,B,False
q_004034,7882,5409,A,A,True
q_004035,407,3704,A,B,False
q_004036,6129,8709,A,A,True
q_004037,7807,4664,B,B,True
q_004038,3283,3889,A,B,False
q_004039,10426,4749,A,A,True
q_004040,4176,9749,A,B,False
q_004041,8276,8914,A,A,True
q_004042,1055,9653,A,B,False
q_004043,1381,3175,B,A,False
q_004044,2771,5252,A,A,True
q_004045,175,9041,B,A,False
q_004046,5746,11339,B,B,True
q_004047,3155,4821,A,A,True
q_004048,4197,4266,B,A,False
q_004049,5801,7087,A,B,False
q_004050,12550,4113,A,B,False
q_004051,5007,4706,A,A,True
q_004052,3536,9717,A,A,True
q_004053,6628,10296,B,B,True
q_004054,74,11637,A,A,True
q_004055,4801,9273,A,A,True
q_004056,6585,10760,A,A,True
q_004057,6740,9290,B,B,True
q_004058,192,2608,A,A,True
q_004059,7542,9570,A,B,False
q_004060,1842,1241,A,A,True
q_004061,277,4969,A,A,True
q_004062,8036,4445,B,A,False
q_004063,6545,8774,B,B,True
q_004064,3050,9612,A,B,False
q_004065,3033,4381,B,A,False
q_004066,10854,11235,B,B,True
q_004067,5353,6066,B,A,False
q_004068,9378,9421,B,A,False
q_004069,1274,7410,A,A,True
q_004070,1235,7877,A,B,False
q_004071,9947,8723,A,B,False
q_004072,8483,10597,A,A,True
q_004073,11588,11975,B,B,True
q_004074,4124,9973,B,B,True
q_004075,282,3872,A,A,True
q_004076,2154,12451,A,B,False
q_004077,7642,10740,A,A,True
q_004078,3140,4734,B,B,True
q_004079,3953,9706,B,A,False
q_004080,1412,11485,B,B,True
q_004081,7012,3618,A,A,True
q_004082,6507,9780,A,B,False
q_004083,10007,10522,A,B,False
q_004084,6374,9512,B,B,True
q_004085,8035,9189,A,B,False
q_004086,6842,3424,A,A,True
q_004087,11806,10964,A,B,False
q_004088,12494,12492,B,A,False
q_004089,12465,10354,B,B,True
q_004090,4421,9366,A,A,True
q_004091,538,3511,B,B,True
q_004092,16,4657,B,B,True
q_004093,12617,5654,A,A,True
q_004094,12196,9309,A,A,True
q_004095,6950,11905,A,A,True
q_004096,6812,10008,A,A,True
q_004097,1865,5466,B,A,False
q_004098,1843,10085,A,A,True
q_004099,600,4272,B,A,False
q_004100,1168,10065,B,B,True
q_004101,12550,3856,A,B,False
q_004102,2415,4820,B,A,False
q_004103,206,10624,B,A,False
q_004104,989,6115,B,B,True
q_004105,5750,12082,A,A,True
q_004106,1308,6945,B,A,False
q_004107,10567,10707,B,A,False
q_004108,1600,6511,B,B,True
q_004109,4115,5041,B,A,False
q_004110,2327,40,B,A,False
